frame_index,step_time,eps11_bc,y_mm,u3_mean_mm,u3_min_mm,u3_max_mm,n_nodes
8,0.800000011920929,0.007999999821186066,17.96875,0.019503751375640813,0.01378022599965334,0.02493330091238022,26
8,0.800000011920929,0.007999999821186066,18.125,0.020190574125283293,0.014375933445990086,0.02563662640750408,18
8,0.800000011920929,0.007999999821186066,18.28125,0.020795698277652264,0.014890522696077824,0.02661149762570858,14
8,0.800000011920929,0.007999999821186066,18.4375,0.02135013951919973,0.015033507719635963,0.02755197323858738,12
8,0.800000011920929,0.007999999821186066,18.59375,0.02196347069305678,0.015147710219025612,0.028557080775499344,12
8,0.800000011920929,0.007999999821186066,18.75,0.0226678972132504,0.015483460389077663,0.02979559451341629,10
8,0.800000011920929,0.007999999821186066,18.90625,0.023395793279632926,0.015753930434584618,0.031002862378954887,8
8,0.800000011920929,0.007999999821186066,19.0625,0.024438495049253106,0.01641722209751606,0.03240179643034935,8
8,0.800000011920929,0.007999999821186066,19.21875,0.025774972746148705,0.01739705353975296,0.03413338586688042,8
8,0.800000011920929,0.007999999821186066,19.375,0.027406992623582482,0.01853877678513527,0.03624606877565384,8
8,0.800000011920929,0.007999999821186066,19.53125,0.029347203439101577,0.020035244524478912,0.0387570746243,8
8,0.800000011920929,0.007999999821186066,19.6875,0.03295299304383142,0.02205836772918701,0.04141603782773018,7
8,0.800000011920929,0.007999999821186066,19.84375,0.03434313957889875,0.024803047999739647,0.04387315362691879,6
8,0.800000011920929,0.007999999821186066,20.0,0.03744735289365053,0.027941275388002396,0.04692870378494263,6
8,0.800000011920929,0.007999999821186066,20.15625,0.04057607768724362,0.031144151464104652,0.0499335341155529,6
8,0.800000011920929,0.007999999821186066,20.3125,0.04329960001632571,0.03375093638896942,0.052597515285015106,8
8,0.800000011920929,0.007999999821186066,20.46875,0.045733284670859575,0.03649511560797691,0.05474364385008812,8
8,0.800000011920929,0.007999999821186066,20.625,0.047836470883339643,0.03909071907401085,0.056467752903699875,8
8,0.800000011920929,0.007999999821186066,20.78125,0.0495808064006269,0.04126260429620743,0.05784107372164726,8
8,0.800000011920929,0.007999999821186066,20.9375,0.051023684442043304,0.04307258501648903,0.05903486907482147,8
8,0.800000011920929,0.007999999821186066,21.09375,0.05215930612757802,0.04447014629840851,0.05988883972167969,8
8,0.800000011920929,0.007999999821186066,21.25,0.0529790498316288,0.045597780495882034,0.060350313782691956,10
8,0.800000011920929,0.007999999821186066,21.40625,0.05377137381583452,0.046884458512067795,0.060870230197906494,12
8,0.800000011920929,0.007999999821186066,21.5625,0.054471454272667565,0.04797372221946716,0.06113571673631668,12
8,0.800000011920929,0.007999999821186066,21.71875,0.05511863316808428,0.048832111060619354,0.061421360820531845,14
8,0.800000011920929,0.007999999821186066,21.875,0.05582321580085489,0.04984894394874573,0.06204335391521454,18
8,0.800000011920929,0.007999999821186066,22.03125,0.056597210466861725,0.050661664456129074,0.06271400302648544,26
8,0.800000011920929,0.007999999821186066,22.1875,0.057346262207085434,0.0502467006444931,0.06349248439073563,44
8,0.800000011920929,0.007999999821186066,22.34375,0.058125549956009936,0.05152670294046402,0.06432638317346573,65
8,0.800000011920929,0.007999999821186066,22.5,0.05915260865138127,0.05272197350859642,0.06521134078502655,65
8,0.800000011920929,0.007999999821186066,22.65625,0.06018178560412847,0.053653888404369354,0.06629873812198639,65
8,0.800000011920929,0.007999999821186066,22.8125,0.06090388921174136,0.054494861513376236,0.06757083535194397,44
8,0.800000011920929,0.007999999821186066,22.96875,0.061584676830814436,0.055281929671764374,0.06747478246688843,26
8,0.800000011920929,0.007999999821186066,23.125,0.06232933203379313,0.05591517686843872,0.06826554238796234,18
8,0.800000011920929,0.007999999821186066,23.28125,0.06299980330680098,0.05646075680851936,0.06939300894737244,14
8,0.800000011920929,0.007999999821186066,23.4375,0.06362070733060439,0.056618038564920425,0.07053454220294952,12
8,0.800000011920929,0.007999999821186066,23.59375,0.06429832242429256,0.056747205555438995,0.07160945236682892,12
8,0.800000011920929,0.007999999821186066,23.75,0.06507990136742592,0.05709823966026306,0.0730142593383789,10
8,0.800000011920929,0.007999999821186066,23.90625,0.06590251624584198,0.05739479139447212,0.07436887919902802,8
8,0.800000011920929,0.007999999821186066,24.0625,0.06705652410164475,0.05812625214457512,0.0759233608841896,8
8,0.800000011920929,0.007999999821186066,24.21875,0.06852457672357559,0.059207454323768616,0.07777431607246399,8
8,0.800000011920929,0.007999999821186066,24.375,0.07031250186264515,0.06049111858010292,0.08004342764616013,8
8,0.800000011920929,0.007999999821186066,24.53125,0.07242568302899599,0.062175601720809937,0.0827057808637619,8
8,0.800000011920929,0.007999999821186066,24.6875,0.0763622841664723,0.06445525586605072,0.08552088588476181,7
8,0.800000011920929,0.007999999821186066,24.84375,0.0778881125152111,0.06754928082227707,0.088181272149086,6
8,0.800000011920929,0.007999999821186066,25.0,0.08127949014306068,0.07109212875366211,0.09140142053365707,6
8,0.800000011920929,0.007999999821186066,25.15625,0.08472241212924321,0.07473806291818619,0.09459590911865234,6
8,0.800000011920929,0.007999999821186066,25.3125,0.08776836097240448,0.07775594294071198,0.09746917337179184,8
8,0.800000011920929,0.007999999821186066,25.46875,0.09053735993802547,0.0809158980846405,0.09986023604869843,8
8,0.800000011920929,0.007999999821186066,25.625,0.09298051428049803,0.08394050598144531,0.10185949504375458,8
8,0.800000011920929,0.007999999821186066,25.78125,0.09507077280431986,0.08651207387447357,0.10354692488908768,8
8,0.800000011920929,0.007999999821186066,25.9375,0.0968673899769783,0.08870238810777664,0.10507608950138092,8
8,0.800000011920929,0.007999999821186066,26.09375,0.09836835972964764,0.09044501930475235,0.10630722343921661,8
8,0.800000011920929,0.007999999821186066,26.25,0.09957350045442581,0.09194272011518478,0.10718575865030289,10
8,0.800000011920929,0.007999999821186066,26.40625,0.10075694074233373,0.09355933964252472,0.1081424281001091,12
8,0.800000011920929,0.007999999821186066,26.5625,0.10186843449870746,0.09502515941858292,0.108851358294487,12
8,0.800000011920929,0.007999999821186066,26.71875,0.10295184222715241,0.09614679962396622,0.10958283394575119,14
8,0.800000011920929,0.007999999821186066,26.875,0.10414698388841417,0.09747819602489471,0.11052971333265305,18
8,0.800000011920929,0.007999999821186066,27.03125,0.10526041256693694,0.09851974993944168,0.11149673908948898,26
8,0.800000011920929,0.007999999821186066,27.1875,0.10654296929186041,0.10063858330249786,0.11259707063436508,44
8,0.800000011920929,0.007999999821186066,27.34375,0.1081583545758174,0.10161121934652328,0.11418193578720093,65
8,0.800000011920929,0.007999999821186066,27.5,0.10919869530659455,0.10245918482542038,0.11513716727495193,65
8,0.800000011920929,0.007999999821186066,27.65625,0.11024133230631168,0.10315252095460892,0.11634383350610733,65
8,0.800000011920929,0.007999999821186066,27.8125,0.11109894497150724,0.10370784997940063,0.11804239451885223,44
8,0.800000011920929,0.007999999821186066,27.96875,0.11175683799844521,0.10440827906131744,0.1186881735920906,26
8,0.800000011920929,0.007999999821186066,28.125,0.11259445548057556,0.10497574508190155,0.11976531147956848,18
8,0.800000011920929,0.007999999821186066,28.28125,0.11315364869577545,0.10543815046548843,0.1207159236073494,14
8,0.800000011920929,0.007999999821186066,28.4375,0.11373205669224262,0.10551923513412476,0.12183442711830139,12
8,0.800000011920929,0.007999999821186066,28.59375,0.11438963562250137,0.1055668294429779,0.12301848828792572,12
8,0.800000011920929,0.007999999821186066,28.75,0.11494299992918969,0.10559677332639694,0.1241886168718338,10
8,0.800000011920929,0.007999999821186066,28.90625,0.11549598444253206,0.10551847517490387,0.12538856267929077,8
8,0.800000011920929,0.007999999821186066,29.0625,0.11616189405322075,0.10559206455945969,0.1266927719116211,8
8,0.800000011920929,0.007999999821186066,29.21875,0.1169172776862979,0.10566927492618561,0.12808306515216827,8
8,0.800000011920929,0.007999999821186066,29.375,0.11776101123541594,0.10582225769758224,0.1295546293258667,8
8,0.800000011920929,0.007999999821186066,29.53125,0.11862924136221409,0.10598324984312057,0.13118408620357513,8
8,0.800000011920929,0.007999999821186066,29.6875,0.12132259564740318,0.10630294680595398,0.13270187377929688,7
8,0.800000011920929,0.007999999821186066,29.84375,0.12048415715495746,0.10679110884666443,0.13402724266052246,6
8,0.800000011920929,0.007999999821186066,30.0,0.12148220712939899,0.10716424882411957,0.13556282222270966,6
9,0.8999999761581421,0.00900000035762787,0.0,-0.1438867300748825,-0.15896688401699066,-0.12851595878601074,6
9,0.8999999761581421,0.00900000035762787,0.15625,-0.1427517756819725,-0.15724846720695496,-0.12810610234737396,6
9,0.8999999761581421,0.00900000035762787,0.3125,-0.1417674496769905,-0.15574510395526886,-0.12762410938739777,8
9,0.8999999761581421,0.00900000035762787,0.46875,-0.14062962122261524,-0.15405556559562683,-0.12712183594703674,8
9,0.8999999761581421,0.00900000035762787,0.625,-0.13948134891688824,-0.15225809812545776,-0.12662740051746368,8
9,0.8999999761581421,0.00900000035762787,0.78125,-0.13844232447445393,-0.1506166309118271,-0.12620529532432556,8
9,0.8999999761581421,0.00900000035762787,0.9375,-0.13751713559031487,-0.14907197654247284,-0.12592750787734985,8
9,0.8999999761581421,0.00900000035762787,1.09375,-0.13671812415122986,-0.14762172102928162,-0.12572334706783295,8
9,0.8999999761581421,0.00900000035762787,1.25,-0.1360578328371048,-0.14628741145133972,-0.12572471797466278,10
9,0.8999999761581421,0.00900000035762787,1.40625,-0.13541249309976897,-0.1449880599975586,-0.12563252449035645,12
9,0.8999999761581421,0.00900000035762787,1.5625,-0.13466400653123856,-0.14367197453975677,-0.1255493015050888,12
9,0.8999999761581421,0.00900000035762787,1.71875,-0.13400400642837798,-0.142426997423172,-0.1254083216190338,14
9,0.8999999761581421,0.00900000035762787,1.875,-0.1333685898118549,-0.14137105643749237,-0.12486980855464935,18
9,0.8999999761581421,0.00900000035762787,2.03125,-0.1324297980620311,-0.14017607271671295,-0.12421917915344238,26
9,0.8999999761581421,0.00900000035762787,2.1875,-0.13168919204988264,-0.13947078585624695,-0.12342286109924316,44
9,0.8999999761581421,0.00900000035762787,2.34375,-0.13073864567738314,-0.13758528232574463,-0.1227894201874733,65
9,0.8999999761581421,0.00900000035762787,2.5,-0.12957859073693936,-0.1362316906452179,-0.12200356274843216,65
9,0.8999999761581421,0.00900000035762787,2.65625,-0.12842182219028472,-0.1351635456085205,-0.12104863673448563,65
9,0.8999999761581421,0.00900000035762787,2.8125,-0.12662556547332893,-0.13343168795108795,-0.11994373053312302,44
9,0.8999999761581421,0.00900000035762787,2.96875,-0.12520225030871537,-0.13221770524978638,-0.11763980984687805,26
9,0.8999999761581421,0.00900000035762787,3.125,-0.12396846380498674,-0.1311555653810501,-0.11647620797157288,18
9,0.8999999761581421,0.00900000035762787,3.28125,-0.1226473120706422,-0.130116805434227,-0.11498793214559555,14
9,0.8999999761581421,0.00900000035762787,3.4375,-0.12145221916337808,-0.12932568788528442,-0.11373511701822281,12
9,0.8999999761581421,0.00900000035762787,3.59375,-0.12022583434979121,-0.12856455147266388,-0.11210349202156067,12
9,0.8999999761581421,0.00900000035762787,3.75,-0.11892273128032685,-0.12753130495548248,-0.11030042171478271,10
9,0.8999999761581421,0.00900000035762787,3.90625,-0.1176041653379798,-0.1265965849161148,-0.10863213241100311,8
9,0.8999999761581421,0.00900000035762787,4.0625,-0.1159612201154232,-0.12528656423091888,-0.10669294744729996,8
9,0.8999999761581421,0.00900000035762787,4.21875,-0.1140047162771225,-0.12365393340587616,-0.10427048057317734,8
9,0.8999999761581421,0.00900000035762787,4.375,-0.11172698065638542,-0.12192567437887192,-0.10142215341329575,8
9,0.8999999761581421,0.00900000035762787,4.53125,-0.1090992670506239,-0.1198529452085495,-0.09808222949504852,8
9,0.8999999761581421,0.00900000035762787,4.6875,-0.10455494906221117,-0.11726713925600052,-0.09457123279571533,7
9,0.8999999761581421,0.00900000035762787,4.84375,-0.10266641899943352,-0.11397279798984528,-0.0913039818406105,6
9,0.8999999761581421,0.00900000035762787,5.0,-0.0988328643143177,-0.1102619543671608,-0.08734048902988434,6
9,0.8999999761581421,0.00900000035762787,5.15625,-0.09503745784362157,-0.10653412342071533,-0.08353259414434433,6
9,0.8999999761581421,0.00900000035762787,5.3125,-0.0917386393994093,-0.10338305681943893,-0.08021039515733719,8
9,0.8999999761581421,0.00900000035762787,5.46875,-0.08881304413080215,-0.10013623535633087,-0.07757123559713364,8
9,0.8999999761581421,0.00900000035762787,5.625,-0.08628052473068237,-0.09707845747470856,-0.07547564059495926,8
9,0.8999999761581421,0.00900000035762787,5.78125,-0.08418620564043522,-0.09447105973958969,-0.07385562360286713,8
9,0.8999999761581421,0.00900000035762787,5.9375,-0.08246632944792509,-0.0923553928732872,-0.07251764088869095,8
9,0.8999999761581421,0.00900000035762787,6.09375,-0.08112459909170866,-0.09059325605630875,-0.07161463052034378,8
9,0.8999999761581421,0.00900000035762787,6.25,-0.08016647920012474,-0.08906331658363342,-0.07122807949781418,10
9,0.8999999761581421,0.00900000035762787,6.40625,-0.0792668132732312,-0.08747681975364685,-0.0707937553524971,12
9,0.8999999761581421,0.00900000035762787,6.5625,-0.07849141955375671,-0.08626148104667664,-0.07061972469091415,12
9,0.8999999761581421,0.00900000035762787,6.71875,-0.07777880930474826,-0.08497709780931473,-0.07042015343904495,14
9,0.8999999761581421,0.00900000035762787,6.875,-0.07701061417659123,-0.0836920440196991,-0.06978872418403625,18
9,0.8999999761581421,0.00900000035762787,7.03125,-0.07616474106907845,-0.08279696106910706,-0.06906035542488098,26
9,0.8999999761581421,0.00900000035762787,7.1875,-0.0754198632424786,-0.08289802074432373,-0.0681566447019577,42
9,0.8999999761581421,0.00900000035762787,7.34375,-0.07456146730826452,-0.08147913217544556,-0.06718766689300537,65
9,0.8999999761581421,0.00900000035762787,7.5,-0.07339644271593827,-0.08026816695928574,-0.0661201998591423,65
9,0.8999999761581421,0.00900000035762787,7.65625,-0.07223325887551675,-0.07928403466939926,-0.06474294513463974,65
9,0.8999999761581421,0.00900000035762787,7.8125,-0.07140200398862362,-0.07835843414068222,-0.06331092119216919,44
9,0.8999999761581421,0.00900000035762787,7.96875,-0.07056942180945323,-0.07749059796333313,-0.06383617967367172,26
9,0.8999999761581421,0.00900000035762787,8.125,-0.06970523215002483,-0.07674586027860641,-0.0629395842552185,18
9,0.8999999761581421,0.00900000035762787,8.28125,-0.0689253860286304,-0.07605945318937302,-0.06181660667061806,14
9,0.8999999761581421,0.00900000035762787,8.4375,-0.06820994677642982,-0.07575903832912445,-0.06084610894322395,12
9,0.8999999761581421,0.00900000035762787,8.59375,-0.06743504200130701,-0.0754861906170845,-0.05962744727730751,12
9,0.8999999761581421,0.00900000035762787,8.75,-0.06656063050031662,-0.07493390887975693,-0.05818327143788338,10
9,0.8999999761581421,0.00900000035762787,8.90625,-0.0656644650734961,-0.07445835322141647,-0.056918274611234665,8
9,0.8999999761581421,0.00900000035762787,9.0625,-0.06442145816981792,-0.07356339693069458,-0.05535498261451721,8
9,0.8999999761581421,0.00900000035762787,9.21875,-0.06285243527963758,-0.07231278717517853,-0.05334724485874176,8
9,0.8999999761581421,0.00900000035762787,9.375,-0.06095352955162525,-0.07092120498418808,-0.05093543231487274,8
9,0.8999999761581421,0.00900000035762787,9.53125,-0.058702807407826185,-0.06915310770273209,-0.04806450381875038,8
9,0.8999999761581421,0.00900000035762787,9.6875,-0.05458094232848713,-0.06683243811130524,-0.04500892013311386,7
9,0.8999999761581421,0.00900000035762787,9.84375,-0.052981297175089516,-0.06375901401042938,-0.04218784347176552,6
9,0.8999999761581421,0.00900000035762787,10.0,-0.049488156413038574,-0.06025037169456482,-0.03870757669210434,6
9,0.8999999761581421,0.00900000035762787,10.15625,-0.046002489204208054,-0.05669822171330452,-0.03533704951405525,6
9,0.8999999761581421,0.00900000035762787,10.3125,-0.04297786112874746,-0.053761664777994156,-0.03238585218787193,8
9,0.8999999761581421,0.00900000035762787,10.46875,-0.0402773127425462,-0.05068361386656761,-0.030033981427550316,8
9,0.8999999761581421,0.00900000035762787,10.625,-0.03795180283486843,-0.04779081791639328,-0.028167711570858955,8
9,0.8999999761581421,0.00900000035762787,10.78125,-0.03603591211140156,-0.045354101806879044,-0.0267251618206501,8
9,0.8999999761581421,0.00900000035762787,10.9375,-0.034467418445274234,-0.04336824640631676,-0.02551194280385971,8
9,0.8999999761581421,0.00900000035762787,11.09375,-0.03325304947793484,-0.041779082268476486,-0.024692609906196594,8
9,0.8999999761581421,0.00900000035762787,11.25,-0.03240319583564997,-0.04041324928402901,-0.02433973364531994,10
9,0.8999999761581421,0.00900000035762787,11.40625,-0.031591284244010844,-0.03901331126689911,-0.023925594985485077,12
9,0.8999999761581421,0.00900000035762787,11.5625,-0.030887942295521498,-0.037872567772865295,-0.023770900443196297,12
9,0.8999999761581421,0.00900000035762787,11.71875,-0.03025003256542342,-0.03681463375687599,-0.023589391261339188,14
9,0.8999999761581421,0.00900000035762787,11.875,-0.029555146478944354,-0.035697005689144135,-0.0229940265417099,18
9,0.8999999761581421,0.00900000035762787,12.03125,-0.028772651146237668,-0.034894950687885284,-0.02230880968272686,26
9,0.8999999761581421,0.00900000035762787,12.1875,-0.028092054650187492,-0.035395681858062744,-0.021456172689795494,42
9,0.8999999761581421,0.00900000035762787,12.34375,-0.027370658602852087,-0.03407503664493561,-0.020535646006464958,65
9,0.8999999761581421,0.00900000035762787,12.5,-0.026228823226231796,-0.03280303254723549,-0.019536180421710014,65
9,0.8999999761581421,0.00900000035762787,12.65625,-0.02508724804681081,-0.031800538301467896,-0.018229156732559204,65
9,0.8999999761581421,0.00900000035762787,12.8125,-0.024444441903721203,-0.03088831529021263,-0.016946766525506973,44
9,0.8999999761581421,0.00900000035762787,12.96875,-0.0237208240880416,-0.030029473826289177,-0.01764710061252117,26
9,0.8999999761581421,0.00900000035762787,13.125,-0.022940134836567774,-0.029323676601052284,-0.016899842768907547,18
9,0.8999999761581421,0.00900000035762787,13.28125,-0.022250857470291003,-0.02869950421154499,-0.015874003991484642,14
9,0.8999999761581421,0.00900000035762787,13.4375,-0.02162006062765916,-0.028480982407927513,-0.014902948401868343,12
9,0.8999999761581421,0.00900000035762787,13.59375,-0.020924186411624152,-0.028293000534176826,-0.013797021470963955,12
9,0.8999999761581421,0.00900000035762787,13.75,-0.02012712536379695,-0.02784811705350876,-0.01244268100708723,10
9,0.8999999761581421,0.00900000035762787,13.90625,-0.019308293354697526,-0.027477724477648735,-0.011175325140357018,8
9,0.8999999761581421,0.00900000035762787,14.0625,-0.01814004743937403,-0.026677878573536873,-0.009665378369390965,8
9,0.8999999761581421,0.00900000035762787,14.21875,-0.016646546428091824,-0.025527430698275566,-0.007761862128973007,8
9,0.8999999761581421,0.00900000035762787,14.375,-0.014827026519924402,-0.02421168051660061,-0.005441514775156975,8
9,0.8999999761581421,0.00900000035762787,14.53125,-0.012663562461966649,-0.022510875016450882,-0.0026629611384123564,8
9,0.8999999761581421,0.00900000035762787,14.6875,-0.008728417792424028,-0.020242294296622276,0.0002740663185250014,7
9,0.8999999761581421,0.00900000035762787,14.84375,-0.007120468614933391,-0.017199305817484856,0.002971136709675193,6
9,0.8999999761581421,0.00900000035762787,15.0,-0.003679154363150398,-0.013730420731008053,0.006376136094331741,6
9,0.8999999761581421,0.00900000035762787,15.15625,-0.0002162638120353222,-0.01020784955471754,0.009712894447147846,6
9,0.8999999761581421,0.00900000035762787,15.3125,0.0027885662857443094,-0.0073370072059333324,0.0126720629632473,8
9,0.8999999761581421,0.00900000035762787,15.46875,0.005462164495838806,-0.00431632436811924,0.015033124014735222,8
9,0.8999999761581421,0.00900000035762787,15.625,0.007761447806842625,-0.0014736683806404471,0.016908520832657814,8
9,0.8999999761581421,0.00900000035762787,15.78125,0.009654171903093811,0.0009022383601404727,0.01837208680808544,8
9,0.8999999761581421,0.00900000035762787,15.9375,0.011204843351151794,0.0028405250050127506,0.01962287165224552,8
9,0.8999999761581421,0.00900000035762787,16.09375,0.012406763737089932,0.0043593281880021095,0.020486261695623398,8
9,0.8999999761581421,0.00900000035762787,16.25,0.013248729705810546,0.005628348793834448,0.02089766412973404,10
9,0.8999999761581421,0.00900000035762787,16.40625,0.01405912812333554,0.006981702987104654,0.02137208729982376,12
9,0.8999999761581421,0.00900000035762787,16.5625,0.014763736942162117,0.008091576397418976,0.021582145243883133,12
9,0.8999999761581421,0.00900000035762787,16.71875,0.015403499427650656,0.009053688496351242,0.021817615255713463,14
9,0.8999999761581421,0.00900000035762787,16.875,0.016102202857534092,0.010096495971083641,0.022450651973485947,18
9,0.8999999761581421,0.00900000035762787,17.03125,0.016886184708430216,0.010860776528716087,0.023161334916949272,26
9,0.8999999761581421,0.00900000035762787,17.1875,0.017616727325895972,0.010220825672149658,0.024022860452532768,44
9,0.8999999761581421,0.00900000035762787,17.34375,0.0183053092028086,0.011509406380355358,0.024939389899373055,65
9,0.8999999761581421,0.00900000035762787,17.5,0.019435818163821332,0.012786234728991985,0.02594984509050846,65
9,0.8999999761581421,0.00900000035762787,17.65625,0.020567235064048034,0.01376847829669714,0.02722935937345028,65
9,0.8999999761581421,0.00900000035762787,17.8125,0.021236249330368908,0.01466748584061861,0.02855740860104561,44
9,0.8999999761581421,0.00900000035762787,17.96875,0.021941720293118402,0.015502754598855972,0.02804996445775032,26
9,0.8999999761581421,0.00900000035762787,18.125,0.02271439590387874,0.016172925010323524,0.028841204941272736,18
9,0.8999999761581421,0.00900000035762787,18.28125,0.023395160479204997,0.016751836985349655,0.02993793413043022,14
9,0.8999999761581421,0.00900000035762787,18.4375,0.02401890667776267,0.01691269688308239,0.030995968729257584,12
9,0.8999999761581421,0.00900000035762787,18.59375,0.024708904636402924,0.017041174694895744,0.032126717269420624,12
9,0.8999999761581421,0.00900000035762787,18.75,0.025501384027302267,0.017418893054127693,0.03352004289627075,10
9,0.8999999761581421,0.00900000035762787,18.90625,0.026320267701521516,0.017723171040415764,0.03487822040915489,8
9,0.8999999761581421,0.00900000035762787,19.0625,0.02749330666847527,0.018469374626874924,0.036452021449804306,8
9,0.8999999761581421,0.00900000035762787,19.21875,0.028996844543144107,0.019571686163544655,0.03840005770325661,8
9,0.8999999761581421,0.00900000035762787,19.375,0.030832866206765175,0.02085612341761589,0.040776826441287994,8
9,0.8999999761581421,0.00900000035762787,19.53125,0.03301560319960117,0.02253965102136135,0.043601710349321365,8
9,0.8999999761581421,0.00900000035762787,19.6875,0.03707211650907993,0.024815663695335388,0.04659304395318031,7
9,0.8999999761581421,0.00900000035762787,19.84375,0.03863603125015894,0.027903428301215172,0.04935729503631592,6
9,0.8999999761581421,0.00900000035762787,20.0,0.0421282717337211,0.03143393620848656,0.052794791758060455,6
9,0.8999999761581421,0.00900000035762787,20.15625,0.04564808743695418,0.035037171095609665,0.05617522448301315,6
9,0.8999999761581421,0.00900000035762787,20.3125,0.04871205147355795,0.03796980157494545,0.05917220562696457,8
9,0.8999999761581421,0.00900000035762787,20.46875,0.05144994566217065,0.041057005524635315,0.06158659979701042,8
9,0.8999999761581421,0.00900000035762787,20.625,0.05381602980196476,0.04397705942392349,0.0635262206196785,8
9,0.8999999761581421,0.00900000035762787,20.78125,0.05577840702608228,0.04642042890191078,0.0650712102651596,8
9,0.8999999761581421,0.00900000035762787,20.9375,0.057401645462960005,0.04845665767788887,0.0664142295718193,8
9,0.8999999761581421,0.00900000035762787,21.09375,0.058679220266640186,0.05002891272306442,0.06737494468688965,8
9,0.8999999761581421,0.00900000035762787,21.25,0.0596014317125082,0.05129750445485115,0.0678941011428833,10
9,0.8999999761581421,0.00900000035762787,21.40625,0.06049279527117809,0.052745018154382706,0.0684790089726448,12
9,0.8999999761581421,0.00900000035762787,21.5625,0.06128038497020801,0.05397043749690056,0.06877768039703369,12
9,0.8999999761581421,0.00900000035762787,21.71875,0.06200846231409481,0.05493612587451935,0.06909903138875961,14
9,0.8999999761581421,0.00900000035762787,21.875,0.06280111811227268,0.056080061942338943,0.0697987750172615,18
9,0.8999999761581421,0.00900000035762787,22.03125,0.06367186199014004,0.056994371116161346,0.0705532506108284,26
9,0.8999999761581421,0.00900000035762787,22.1875,0.06451454487713901,0.05652754008769989,0.071429044008255,44
9,0.8999999761581421,0.00900000035762787,22.34375,0.06539124410886031,0.057967543601989746,0.07236718386411667,65
9,0.8999999761581421,0.00900000035762787,22.5,0.06654668467549177,0.05931222066283226,0.07336276024580002,65
9,0.8999999761581421,0.00900000035762787,22.65625,0.06770450925597778,0.0603606253862381,0.07458607852458954,65
9,0.8999999761581421,0.00900000035762787,22.8125,0.06851687578653748,0.06130671873688698,0.07601719349622726,44
9,0.8999999761581421,0.00900000035762787,22.96875,0.06928276170331699,0.062192171812057495,0.07590913027524948,26
9,0.8999999761581421,0.00900000035762787,23.125,0.07012049812409613,0.06290457397699356,0.07679873704910278,18
9,0.8999999761581421,0.00900000035762787,23.28125,0.07087477775556701,0.06351835280656815,0.07806713134050369,14
9,0.8999999761581421,0.00900000035762787,23.4375,0.07157329718271892,0.06369529664516449,0.07935136556625366,12
9,0.8999999761581421,0.00900000035762787,23.59375,0.07233561140795548,0.0638406053185463,0.08056063205003738,12
9,0.8999999761581421,0.00900000035762787,23.75,0.07321488782763481,0.06423551589250565,0.08214104175567627,10
9,0.8999999761581421,0.00900000035762787,23.90625,0.07414033077657223,0.0645691379904747,0.08366499096155167,8
9,0.8999999761581421,0.00900000035762787,24.0625,0.0754385907202959,0.06539203226566315,0.08541378378868103,8
9,0.8999999761581421,0.00900000035762787,24.21875,0.07709014881402254,0.06660839170217514,0.08749610930681229,8
9,0.8999999761581421,0.00900000035762787,24.375,0.0791015662252903,0.0680525079369545,0.09004885703325272,8
9,0.8999999761581421,0.00900000035762787,24.53125,0.08147889282554388,0.06994755566120148,0.09304399788379669,8
9,0.8999999761581421,0.00900000035762787,24.6875,0.0859075699533735,0.07251215726137161,0.09621100127696991,7
9,0.8999999761581421,0.00900000035762787,24.84375,0.08762412890791893,0.07599294185638428,0.0992039367556572,6
9,0.8999999761581421,0.00900000035762787,25.0,0.09143942594528198,0.07997864484786987,0.10282660275697708,6
9,0.8999999761581421,0.00900000035762787,25.15625,0.09531271706024806,0.08408032357692719,0.10642040520906448,6
9,0.8999999761581421,0.00900000035762787,25.3125,0.09873940516263247,0.08747543394565582,0.1096528172492981,8
9,0.8999999761581421,0.00900000035762787,25.46875,0.10185453109443188,0.09103038161993027,0.11234276741743088,8
9,0.8999999761581421,0.00900000035762787,25.625,0.10460307821631432,0.09443306922912598,0.11459192633628845,8
9,0.8999999761581421,0.00900000035762787,25.78125,0.10695461742579937,0.09732608497142792,0.11649028956890106,8
9,0.8999999761581421,0.00900000035762787,25.9375,0.10897581372410059,0.09979018568992615,0.11821059882640839,8
9,0.8999999761581421,0.00900000035762787,26.09375,0.11066440492868423,0.10175064951181412,0.11959562450647354,8
9,0.8999999761581421,0.00900000035762787,26.25,0.1120201863348484,0.10343556106090546,0.12058397382497787,10
9,0.8999999761581421,0.00900000035762787,26.40625,0.11335155802468459,0.10525425523519516,0.12166023254394531,12
9,0.8999999761581421,0.00900000035762787,26.5625,0.1146019883453846,0.10690329968929291,0.12245777994394302,12
9,0.8999999761581421,0.00900000035762787,26.71875,0.11582082243902343,0.10816515237092972,0.12328068912029266,14
9,0.8999999761581421,0.00900000035762787,26.875,0.11716535604662365,0.1096629723906517,0.12434592097997665,18
9,0.8999999761581421,0.00900000035762787,27.03125,0.11841796424526435,0.11083471775054932,0.12543383240699768,26
9,0.8999999761581421,0.00900000035762787,27.1875,0.11986083994534882,0.11321841180324554,0.126671701669693,44
9,0.8999999761581421,0.00900000035762787,27.34375,0.12167814947091617,0.11431262642145157,0.12845467031002045,65
9,0.8999999761581421,0.00900000035762787,27.5,0.12284853263543202,0.1152665838599205,0.12952931225299835,65
